from,to,asim_likelihood,edge_exists_original,edge_exists_modified,seal_likelihood,dataset,modification
363,1283,4.799198e-06,0.0,0.0,0.5447,dancer_01,base
377,1283,0.0007606282,0.0,0.0,0.3446,dancer_01,base
384,1283,0.019427758,0.0,0.0,0.525,dancer_01,base
39,1283,0.068376265,0.0,0.0,0.382,dancer_01,base
392,1283,0.0001781532,0.0,0.0,0.5447,dancer_01,base
40,1283,0.040256914,0.0,0.0,0.3446,dancer_01,base
445,1283,3.4830614e-06,0.0,0.0,0.5447,dancer_01,base
452,1283,0.008827657,0.0,0.0,0.382,dancer_01,base
453,1283,1.3096722e-05,0.0,0.0,0.3446,dancer_01,base
472,1283,2.6964028e-07,0.0,0.0,0.5413,dancer_01,base
485,1283,1.8142022e-06,0.0,0.0,0.4393,dancer_01,base
491,1283,6.9551156e-06,0.0,0.0,0.3446,dancer_01,base
498,1283,9.629536e-06,0.0,0.0,0.3446,dancer_01,base
501,1283,7.1784057e-06,0.0,0.0,0.5203,dancer_01,base
507,1283,0.001237885,0.0,0.0,0.3446,dancer_01,base
520,1283,0.03463223,0.0,0.0,0.3446,dancer_01,base
523,1283,0.09613602,0.0,0.0,0.3446,dancer_01,base
536,1283,0.876986,0.0,0.0,0.5243,dancer_01,base
55,1283,1.8117591e-06,1.0,0.0,0.3446,dancer_01,base
559,1283,0.004497041,0.0,0.0,0.4393,dancer_01,base
560,1283,0.0038837718,0.0,0.0,0.4997,dancer_01,base
564,1283,8.539487e-06,0.0,0.0,0.3446,dancer_01,base
568,1283,2.658383e-08,1.0,0.0,0.4393,dancer_01,base
582,1283,0.00013181956,0.0,0.0,0.5336,dancer_01,base
583,1283,0.0009273209,0.0,0.0,0.3446,dancer_01,base
613,1283,1.5716536e-05,0.0,0.0,0.5375,dancer_01,base
617,1283,0.99848396,0.0,0.0,0.2828,dancer_01,base
626,1283,0.04394096,0.0,0.0,0.5284,dancer_01,base
628,1283,0.0012094087,0.0,0.0,0.382,dancer_01,base
639,1283,0.21107915,0.0,0.0,0.5235,dancer_01,base
648,1283,0.0030007088,0.0,0.0,0.5235,dancer_01,base
649,1283,0.0009280621,0.0,0.0,0.5333,dancer_01,base
657,1283,2.9193732e-06,0.0,0.0,0.3446,dancer_01,base
666,1283,0.004726846,0.0,0.0,0.5329,dancer_01,base
685,1283,0.009157072,0.0,0.0,0.5331,dancer_01,base
692,1283,0.00046234304,0.0,0.0,0.5301,dancer_01,base
694,1283,0.14935842,0.0,0.0,0.3446,dancer_01,base
7,1283,0.001087719,0.0,0.0,0.5388,dancer_01,base
706,1283,0.7956242,0.0,0.0,0.5282,dancer_01,base
707,1283,0.0006568184,0.0,0.0,0.5301,dancer_01,base
712,1283,9.288055e-05,0.0,0.0,0.3446,dancer_01,base
722,1283,0.0012845161,0.0,0.0,0.534,dancer_01,base
75,1283,0.017936906,0.0,0.0,0.5411,dancer_01,base
764,1283,0.006023462,0.0,0.0,0.3446,dancer_01,base
771,1283,0.0006024144,0.0,0.0,0.5253,dancer_01,base
801,1283,0.092630066,0.0,0.0,0.3646,dancer_01,base
803,1283,0.9997869,1.0,1.0,0.2828,dancer_01,base
811,1283,0.0019103314,0.0,0.0,0.5223,dancer_01,base
817,1283,0.00038739617,0.0,0.0,0.3446,dancer_01,base
822,1283,1.2962187e-06,0.0,0.0,0.382,dancer_01,base
842,1283,0.00013972665,0.0,0.0,0.5177,dancer_01,base
869,1283,9.681803e-05,0.0,0.0,0.3446,dancer_01,base
881,1283,0.0013186145,0.0,0.0,0.3446,dancer_01,base
898,1283,2.9278777e-07,0.0,0.0,0.523,dancer_01,base
9,1283,0.016644806,0.0,0.0,0.3446,dancer_01,base
903,1283,0.0024085143,1.0,0.0,0.5152,dancer_01,base
912,1283,1.713981e-05,0.0,0.0,0.495,dancer_01,base
955,1283,0.015380614,0.0,0.0,0.5404,dancer_01,base
967,1283,0.014076897,0.0,0.0,0.3446,dancer_01,base
97,1283,0.0065601207,0.0,0.0,0.524,dancer_01,base
976,1283,3.6597632e-07,0.0,0.0,0.5235,dancer_01,base
1284,1287,3.7824705e-08,0.0,0.0,0.9746,dancer_01,base
1284,1289,0.015667465,0.0,0.0,0.9896,dancer_01,base
1284,1291,0.0006563309,0.0,0.0,0.4659,dancer_01,base
1284,1292,0.0074382303,0.0,0.0,0.9856,dancer_01,base
1284,1298,0.000619665,0.0,0.0,0.9866,dancer_01,base
1284,1299,0.00012267844,0.0,0.0,0.9872,dancer_01,base
1284,1301,4.294339e-05,0.0,0.0,0.9899,dancer_01,base
1284,1303,6.056531e-09,0.0,0.0,0.9793,dancer_01,base
1284,1305,0.014331808,0.0,0.0,0.9833,dancer_01,base
131,1284,1.2639051e-05,0.0,0.0,0.9872,dancer_01,base
1284,1316,0.23510452,1.0,0.0,0.9901,dancer_01,base
1284,1519,0.10251798,0.0,0.0,0.9894,dancer_01,base
1284,1522,7.414579e-08,0.0,0.0,0.4942,dancer_01,base
1284,1526,5.5577948e-05,0.0,0.0,0.9857,dancer_01,base
1284,1527,0.0008062411,0.0,0.0,0.9861,dancer_01,base
1284,1530,0.46993127,0.0,0.0,0.9908,dancer_01,base
1284,1536,0.00010928201,0.0,0.0,0.4659,dancer_01,base
1284,1538,0.044953093,0.0,0.0,0.9862,dancer_01,base
1284,1547,1.1113011e-08,0.0,0.0,0.9815,dancer_01,base
1284,1548,4.1658104e-06,0.0,0.0,0.9618,dancer_01,base
1284,1549,0.0008456828,0.0,0.0,0.9826,dancer_01,base
159,1284,0.44631806,0.0,0.0,0.9826,dancer_01,base
161,1284,0.0075499243,0.0,0.0,0.4942,dancer_01,base
17,1284,2.2952467e-05,0.0,0.0,0.9872,dancer_01,base
180,1284,0.00015407441,0.0,0.0,0.9766,dancer_01,base
186,1284,0.014884505,0.0,0.0,0.4659,dancer_01,base
188,1284,0.0016902084,0.0,0.0,0.4659,dancer_01,base
19,1284,0.00038862682,0.0,0.0,0.4659,dancer_01,base
198,1284,4.345019e-08,0.0,0.0,0.9614,dancer_01,base
211,1284,0.002979868,0.0,0.0,0.4659,dancer_01,base
218,1284,3.5891237e-05,0.0,0.0,0.9886,dancer_01,base
219,1284,2.8023608e-06,0.0,0.0,0.4659,dancer_01,base
224,1284,7.3823537e-07,0.0,0.0,0.4659,dancer_01,base
250,1284,0.002661572,0.0,0.0,0.976,dancer_01,base
254,1284,0.002067799,0.0,0.0,0.4659,dancer_01,base
262,1284,0.836545,0.0,0.0,0.9857,dancer_01,base
271,1284,5.0861954e-06,0.0,0.0,0.4659,dancer_01,base
275,1284,0.0041329963,0.0,0.0,0.9746,dancer_01,base
279,1284,4.851218e-05,0.0,0.0,0.5551,dancer_01,base
284,1284,3.0141507e-07,0.0,0.0,0.4659,dancer_01,base
289,1284,0.19495434,0.0,0.0,0.9915,dancer_01,base
300,1284,2.259182e-06,0.0,0.0,0.4659,dancer_01,base
304,1284,0.00026186157,0.0,0.0,0.987,dancer_01,base
314,1284,0.6283178,0.0,0.0,0.9777,dancer_01,base
316,1284,0.035714217,0.0,0.0,0.5551,dancer_01,base
320,1284,0.00021634015,0.0,0.0,0.9829,dancer_01,base
328,1284,0.011762024,0.0,0.0,0.9913,dancer_01,base
34,1284,0.013018701,0.0,0.0,0.9849,dancer_01,base
340,1284,1.3473926e-05,0.0,0.0,0.9728,dancer_01,base
342,1284,8.456642e-08,0.0,0.0,0.4659,dancer_01,base
344,1284,0.0005041679,0.0,0.0,0.9877,dancer_01,base
363,1284,0.00014641718,0.0,0.0,0.9811,dancer_01,base
377,1284,9.497121e-05,0.0,0.0,0.4659,dancer_01,base
384,1284,0.32173216,0.0,0.0,0.9903,dancer_01,base
39,1284,0.0002089058,0.0,0.0,0.4942,dancer_01,base
392,1284,0.00088041916,0.0,0.0,0.9811,dancer_01,base
40,1284,0.43021616,0.0,0.0,0.4659,dancer_01,base
445,1284,0.0010931888,0.0,0.0,0.9811,dancer_01,base
452,1284,0.020007117,0.0,0.0,0.4942,dancer_01,base
453,1284,0.010017835,0.0,0.0,0.4659,dancer_01,base
472,1284,3.7707006e-05,0.0,0.0,0.9868,dancer_01,base
485,1284,6.217186e-05,0.0,0.0,0.9596,dancer_01,base
491,1284,3.352958e-06,0.0,0.0,0.4659,dancer_01,base
498,1284,7.4230536e-07,0.0,0.0,0.4659,dancer_01,base
501,1284,0.000115398456,0.0,0.0,0.9852,dancer_01,base
507,1284,0.41599652,0.0,0.0,0.4659,dancer_01,base
520,1284,6.8375704e-07,0.0,0.0,0.4659,dancer_01,base
523,1284,7.262938e-06,0.0,0.0,0.4659,dancer_01,base
536,1284,0.0001422063,0.0,0.0,0.9884,dancer_01,base
55,1284,3.5211606e-08,0.0,0.0,0.4659,dancer_01,base
559,1284,2.3445796e-07,0.0,0.0,0.9731,dancer_01,base
560,1284,0.0005009801,0.0,0.0,0.976,dancer_01,base
564,1284,1.3379454e-05,0.0,0.0,0.4659,dancer_01,base
568,1284,0.00025221606,0.0,0.0,0.5177,dancer_01,base
582,1284,0.0021111197,0.0,0.0,0.987,dancer_01,base
583,1284,6.414962e-05,0.0,0.0,0.4659,dancer_01,base
613,1284,0.00033704002,0.0,0.0,0.9857,dancer_01,base
617,1284,6.942187e-05,0.0,0.0,0.4659,dancer_01,base
626,1284,0.0017094607,0.0,0.0,0.9849,dancer_01,base
628,1284,0.00034053906,0.0,0.0,0.4942,dancer_01,base
639,1284,0.89243644,0.0,0.0,0.9825,dancer_01,base
648,1284,0.051911984,0.0,0.0,0.9833,dancer_01,base
649,1284,0.16999991,0.0,0.0,0.9798,dancer_01,base
657,1284,0.016580267,0.0,0.0,0.4659,dancer_01,base
666,1284,0.00018271175,0.0,0.0,0.9829,dancer_01,base
685,1284,0.0131097175,0.0,0.0,0.9826,dancer_01,base
692,1284,0.29717734,0.0,0.0,0.9918,dancer_01,base
694,1284,0.06559142,0.0,0.0,0.4659,dancer_01,base
7,1284,0.085546,0.0,0.0,0.9884,dancer_01,base
706,1284,1.4887453e-05,0.0,0.0,0.9915,dancer_01,base
707,1284,0.21207175,0.0,0.0,0.9918,dancer_01,base
712,1284,0.0013508757,0.0,0.0,0.4659,dancer_01,base
722,1284,0.0007778569,0.0,0.0,0.9867,dancer_01,base
75,1284,5.087028e-05,0.0,0.0,0.9887,dancer_01,base
764,1284,6.418081e-08,0.0,0.0,0.4659,dancer_01,base
771,1284,0.048218466,0.0,0.0,0.9891,dancer_01,base
801,1284,3.3306666e-08,0.0,0.0,0.9847,dancer_01,base
803,1284,7.119303e-06,0.0,0.0,0.4942,dancer_01,base
811,1284,0.0011990623,0.0,0.0,0.9856,dancer_01,base
817,1284,0.022189721,0.0,0.0,0.4659,dancer_01,base
822,1284,1.5412585e-05,0.0,0.0,0.4942,dancer_01,base
842,1284,0.7100634,0.0,0.0,0.9661,dancer_01,base
869,1284,1.672399e-05,0.0,0.0,0.4659,dancer_01,base
881,1284,0.011808201,0.0,0.0,0.4659,dancer_01,base
898,1284,0.3469296,0.0,0.0,0.9905,dancer_01,base
9,1284,0.4818352,0.0,0.0,0.4659,dancer_01,base
903,1284,0.01227823,0.0,0.0,0.5576,dancer_01,base
912,1284,5.1608545e-06,0.0,0.0,0.9614,dancer_01,base
955,1284,0.06786824,0.0,0.0,0.9877,dancer_01,base
967,1284,0.00019897414,0.0,0.0,0.4659,dancer_01,base
97,1284,0.9997762,1.0,1.0,0.524,dancer_01,base
976,1284,7.7112e-06,0.0,0.0,0.9603,dancer_01,base
1287,1289,9.376405e-05,0.0,0.0,0.9856,dancer_01,base
1287,1291,0.03953172,0.0,0.0,0.3385,dancer_01,base
1287,1292,0.012350628,0.0,0.0,0.9769,dancer_01,base
1287,1298,0.6710817,0.0,0.0,0.9835,dancer_01,base
1287,1299,0.08000412,0.0,0.0,0.9916,dancer_01,base
1287,1301,0.0062940107,0.0,0.0,0.9706,dancer_01,base
1287,1303,0.0002769872,0.0,0.0,0.9649,dancer_01,base
1287,1305,1.3550611e-05,0.0,0.0,0.9737,dancer_01,base
131,1287,0.13917136,0.0,0.0,0.9916,dancer_01,base
1287,1316,0.00060816,1.0,0.0,0.9885,dancer_01,base
1287,1519,0.007077973,0.0,0.0,0.9865,dancer_01,base
1287,1522,1.8312061e-05,0.0,0.0,0.5002,dancer_01,base
1287,1526,0.0025243715,0.0,0.0,0.9813,dancer_01,base
1287,1527,8.827471e-05,0.0,0.0,0.9781,dancer_01,base
1287,1530,3.5488873e-05,0.0,0.0,0.9829,dancer_01,base
1287,1536,0.00018382978,0.0,0.0,0.3385,dancer_01,base
1287,1538,2.3828266e-05,0.0,0.0,0.9753,dancer_01,base
1287,1547,0.0051594027,0.0,0.0,0.5393,dancer_01,base
1287,1548,0.41125065,0.0,0.0,0.9772,dancer_01,base
1287,1549,9.034651e-06,0.0,0.0,0.9844,dancer_01,base
159,1287,0.122998185,0.0,0.0,0.9907,dancer_01,base
161,1287,0.0014487429,0.0,0.0,0.5002,dancer_01,base
17,1287,0.25014433,0.0,0.0,0.9916,dancer_01,base
180,1287,8.2900515e-06,0.0,0.0,0.9524,dancer_01,base
186,1287,4.257806e-05,0.0,0.0,0.3385,dancer_01,base
188,1287,0.014840138,0.0,0.0,0.3385,dancer_01,base
19,1287,0.0003110141,0.0,0.0,0.3385,dancer_01,base
198,1287,8.921098e-08,0.0,0.0,0.9538,dancer_01,base
211,1287,2.0042977e-05,0.0,0.0,0.3385,dancer_01,base
218,1287,0.9927706,1.0,1.0,0.5329,dancer_01,base
219,1287,0.005345583,0.0,0.0,0.196,dancer_01,base
224,1287,0.050581668,0.0,0.0,0.3385,dancer_01,base
250,1287,2.5589627e-06,0.0,0.0,0.9764,dancer_01,base
254,1287,3.2297285e-06,0.0,0.0,0.3385,dancer_01,base
262,1287,0.001988784,0.0,0.0,0.986,dancer_01,base
271,1287,0.15094995,0.0,0.0,0.3385,dancer_01,base
275,1287,0.00032239346,0.0,0.0,0.8868,dancer_01,base
279,1287,5.294672e-05,0.0,0.0,0.9719,dancer_01,base
284,1287,0.9897093,1.0,1.0,0.3385,dancer_01,base
289,1287,0.002005761,0.0,0.0,0.9846,dancer_01,base
300,1287,0.1293005,0.0,0.0,0.3385,dancer_01,base
304,1287,0.64762956,0.0,0.0,0.9909,dancer_01,base
314,1287,0.015397044,0.0,0.0,0.9789,dancer_01,base
316,1287,0.0034503608,0.0,0.0,0.9458,dancer_01,base
320,1287,0.0002567216,0.0,0.0,0.9848,dancer_01,base
328,1287,0.004172413,0.0,0.0,0.9875,dancer_01,base
34,1287,0.47337434,0.0,0.0,0.9765,dancer_01,base
340,1287,0.0066788574,0.0,0.0,0.965,dancer_01,base
342,1287,0.018574364,0.0,0.0,0.3385,dancer_01,base
344,1287,0.00041765426,0.0,0.0,0.9897,dancer_01,base
363,1287,0.0037977665,0.0,0.0,0.9789,dancer_01,base
377,1287,2.7873844e-05,0.0,0.0,0.3385,dancer_01,base
384,1287,0.021180896,0.0,0.0,0.9906,dancer_01,base
39,1287,5.5598974e-07,0.0,0.0,0.5002,dancer_01,base
392,1287,0.00016252876,0.0,0.0,0.9789,dancer_01,base
40,1287,7.4924996e-05,0.0,0.0,0.3385,dancer_01,base
445,1287,0.0024814408,0.0,0.0,0.9789,dancer_01,base
452,1287,0.01626238,0.0,0.0,0.5002,dancer_01,base
453,1287,1.1732551e-06,0.0,0.0,0.3385,dancer_01,base
472,1287,1.4438604e-06,0.0,0.0,0.9882,dancer_01,base
485,1287,1.8249459e-09,0.0,0.0,0.9424,dancer_01,base
491,1287,0.00010515687,0.0,0.0,0.3385,dancer_01,base
498,1287,3.5639562e-06,0.0,0.0,0.3385,dancer_01,base
501,1287,1.0255462e-06,0.0,0.0,0.9777,dancer_01,base
507,1287,0.0007463169,0.0,0.0,0.3385,dancer_01,base
520,1287,0.016501589,0.0,0.0,0.3385,dancer_01,base
523,1287,0.012855648,0.0,0.0,0.3385,dancer_01,base
536,1287,0.0015133029,0.0,0.0,0.9879,dancer_01,base
55,1287,7.757819e-05,0.0,0.0,0.3385,dancer_01,base
559,1287,0.005641954,0.0,0.0,0.9449,dancer_01,base
560,1287,0.0011298363,0.0,0.0,0.9764,dancer_01,base
564,1287,0.00052398717,0.0,0.0,0.3385,dancer_01,base
568,1287,3.0897547e-05,1.0,0.0,0.5231,dancer_01,base
582,1287,0.1382104,0.0,0.0,0.9916,dancer_01,base
583,1287,0.009541303,0.0,0.0,0.3385,dancer_01,base
613,1287,0.00010096613,0.0,0.0,0.9865,dancer_01,base
617,1287,0.026087677,0.0,0.0,0.3385,dancer_01,base
626,1287,0.123030975,0.0,0.0,0.9895,dancer_01,base
628,1287,8.7627404e-07,0.0,0.0,0.5002,dancer_01,base
639,1287,0.008014731,0.0,0.0,0.9888,dancer_01,base
648,1287,6.1258834e-05,0.0,0.0,0.9737,dancer_01,base
649,1287,6.484091e-05,0.0,0.0,0.971,dancer_01,base
657,1287,3.5748765e-06,0.0,0.0,0.3385,dancer_01,base
666,1287,0.0003332257,0.0,0.0,0.9848,dancer_01,base
685,1287,9.871015e-06,0.0,0.0,0.9701,dancer_01,base
692,1287,0.000352689,0.0,0.0,0.9841,dancer_01,base
694,1287,1.0065999e-06,0.0,0.0,0.3385,dancer_01,base
7,1287,0.33544743,0.0,0.0,0.9909,dancer_01,base
706,1287,0.16358417,0.0,0.0,0.9846,dancer_01,base
707,1287,0.00054011226,0.0,0.0,0.9841,dancer_01,base
712,1287,0.00017426412,0.0,0.0,0.3385,dancer_01,base
722,1287,0.011789826,1.0,0.0,0.9882,dancer_01,base
75,1287,0.010657366,0.0,0.0,0.9852,dancer_01,base
764,1287,1.888666e-06,0.0,0.0,0.3385,dancer_01,base
771,1287,0.00011539516,0.0,0.0,0.9861,dancer_01,base
801,1287,0.029293995,0.0,0.0,0.9868,dancer_01,base
803,1287,0.008468843,0.0,0.0,0.5002,dancer_01,base
811,1287,0.0013692909,0.0,0.0,0.9868,dancer_01,base
817,1287,0.0028995203,0.0,0.0,0.3385,dancer_01,base
822,1287,9.446637e-06,0.0,0.0,0.5002,dancer_01,base
842,1287,2.1291544e-05,0.0,0.0,0.9746,dancer_01,base
869,1287,0.019929133,0.0,0.0,0.3385,dancer_01,base
881,1287,0.00017630986,0.0,0.0,0.3385,dancer_01,base
898,1287,5.022632e-06,0.0,0.0,0.9908,dancer_01,base
9,1287,0.0001990751,0.0,0.0,0.3385,dancer_01,base
903,1287,0.00040925486,0.0,0.0,0.9503,dancer_01,base
912,1287,2.6937787e-05,0.0,0.0,0.9538,dancer_01,base
955,1287,0.059337184,0.0,0.0,0.9657,dancer_01,base
967,1287,1.2532063e-05,0.0,0.0,0.3385,dancer_01,base
97,1287,0.00064522814,0.0,0.0,0.9874,dancer_01,base
976,1287,0.0038027107,0.0,0.0,0.9842,dancer_01,base
1289,1291,0.1566195,0.0,0.0,0.5318,dancer_01,base
1289,1292,0.03061108,0.0,0.0,0.9892,dancer_01,base
1289,1298,0.00047703128,0.0,0.0,0.9904,dancer_01,base
1289,1299,0.11784626,0.0,0.0,0.9916,dancer_01,base
1289,1301,0.32538804,0.0,0.0,0.9916,dancer_01,base
1289,1303,5.1358097e-06,0.0,0.0,0.9896,dancer_01,base
1289,1305,0.86725026,0.0,0.0,0.9901,dancer_01,base
131,1289,0.03645177,0.0,0.0,0.9916,dancer_01,base
1289,1316,0.19875488,1.0,0.0,0.991,dancer_01,base
1289,1519,0.53743124,0.0,0.0,0.9899,dancer_01,base
1289,1522,0.00020817864,0.0,0.0,0.5318,dancer_01,base
1289,1526,0.013253487,0.0,0.0,0.9887,dancer_01,base
1289,1527,0.08440405,0.0,0.0,0.9901,dancer_01,base
1289,1530,0.037747353,0.0,0.0,0.9911,dancer_01,base
1289,1536,0.0022994517,0.0,0.0,0.5318,dancer_01,base
1289,1538,0.3867913,0.0,0.0,0.99,dancer_01,base
1289,1547,0.013863779,0.0,0.0,0.9819,dancer_01,base
1289,1548,3.492e-05,0.0,0.0,0.9748,dancer_01,base
1289,1549,0.000112725334,0.0,0.0,0.9853,dancer_01,base
159,1289,0.9988098,1.0,1.0,0.9826,dancer_01,base
161,1289,0.55628103,0.0,0.0,0.5318,dancer_01,base
17,1289,0.693901,0.0,0.0,0.9913,dancer_01,base
180,1289,0.00025255006,0.0,0.0,0.987,dancer_01,base
186,1289,0.00043157267,0.0,0.0,0.5318,dancer_01,base
188,1289,0.003898206,0.0,0.0,0.5318,dancer_01,base
19,1289,0.008390322,0.0,0.0,0.5318,dancer_01,base
198,1289,0.008481818,0.0,0.0,0.9558,dancer_01,base
211,1289,0.023016484,0.0,0.0,0.5318,dancer_01,base
218,1289,0.06602106,0.0,0.0,0.9914,dancer_01,base
219,1289,0.030384665,0.0,0.0,0.5318,dancer_01,base
224,1289,0.0004111032,0.0,0.0,0.5318,dancer_01,base
250,1289,0.00047875752,0.0,0.0,0.9752,dancer_01,base
254,1289,0.0036222844,0.0,0.0,0.5318,dancer_01,base
262,1289,0.7046412,0.0,0.0,0.9884,dancer_01,base
271,1289,0.00073080795,0.0,0.0,0.5318,dancer_01,base
275,1289,0.037357826,0.0,0.0,0.9842,dancer_01,base
279,1289,0.00033022324,0.0,0.0,0.951,dancer_01,base
284,1289,0.0002307486,0.0,0.0,0.5318,dancer_01,base
289,1289,0.053958397,0.0,0.0,0.9919,dancer_01,base
300,1289,0.00024363138,0.0,0.0,0.5318,dancer_01,base
304,1289,0.027033515,0.0,0.0,0.9916,dancer_01,base
314,1289,0.08453873,0.0,0.0,0.9789,dancer_01,base
316,1289,0.010596453,0.0,0.0,0.9597,dancer_01,base
320,1289,0.0026610037,0.0,0.0,0.9902,dancer_01,base
328,1289,0.45137134,0.0,0.0,0.9907,dancer_01,base
34,1289,0.9262603,0.0,0.0,0.9849,dancer_01,base
340,1289,0.002847749,0.0,0.0,0.9849,dancer_01,base
342,1289,9.202331e-06,0.0,0.0,0.5318,dancer_01,base
344,1289,0.19836628,0.0,0.0,0.9916,dancer_01,base
363,1289,0.0037225646,0.0,0.0,0.9823,dancer_01,base
377,1289,0.23033352,0.0,0.0,0.5318,dancer_01,base
384,1289,0.40429923,0.0,0.0,0.9917,dancer_01,base
39,1289,0.22852485,0.0,0.0,0.5321,dancer_01,base
392,1289,0.005742749,0.0,0.0,0.9823,dancer_01,base
40,1289,0.8946939,0.0,0.0,0.5321,dancer_01,base
445,1289,0.008295732,0.0,0.0,0.9823,dancer_01,base
452,1289,0.010678211,0.0,0.0,0.5318,dancer_01,base
453,1289,0.02397414,0.0,0.0,0.5318,dancer_01,base
472,1289,0.0070509273,0.0,0.0,0.9846,dancer_01,base
485,1289,0.053486794,0.0,0.0,0.9542,dancer_01,base
491,1289,4.429091e-05,0.0,0.0,0.5318,dancer_01,base
498,1289,0.0011850372,0.0,0.0,0.5318,dancer_01,base
501,1289,0.24013302,0.0,0.0,0.9908,dancer_01,base
507,1289,0.028336747,0.0,0.0,0.5318,dancer_01,base
520,1289,0.008653123,0.0,0.0,0.5318,dancer_01,base
523,1289,0.014444485,0.0,0.0,0.5318,dancer_01,base
536,1289,0.79386544,0.0,0.0,0.9867,dancer_01,base
55,1289,4.1773917e-05,0.0,0.0,0.5318,dancer_01,base
559,1289,0.0010770952,0.0,0.0,0.9697,dancer_01,base
560,1289,0.009802321,0.0,0.0,0.9752,dancer_01,base
564,1289,0.0005801055,0.0,0.0,0.5318,dancer_01,base
568,1289,0.00013822627,0.0,0.0,0.5318,dancer_01,base
582,1289,0.06388939,0.0,0.0,0.9916,dancer_01,base
583,1289,0.004172893,0.0,0.0,0.5318,dancer_01,base
613,1289,0.0010822363,0.0,0.0,0.9874,dancer_01,base
617,1289,0.012279602,0.0,0.0,0.5318,dancer_01,base
626,1289,0.04907415,0.0,0.0,0.9908,dancer_01,base
628,1289,2.9980562e-05,0.0,0.0,0.5318,dancer_01,base
639,1289,0.23954885,0.0,0.0,0.9899,dancer_01,base
648,1289,0.2614986,0.0,0.0,0.9901,dancer_01,base
649,1289,0.06804207,0.0,0.0,0.9896,dancer_01,base
657,1289,0.19740105,0.0,0.0,0.5318,dancer_01,base
666,1289,0.0332607,0.0,0.0,0.9902,dancer_01,base
685,1289,0.6733096,0.0,0.0,0.9898,dancer_01,base
692,1289,0.0220351,0.0,0.0,0.9918,dancer_01,base
694,1289,0.06178982,0.0,0.0,0.5318,dancer_01,base
7,1289,0.21880531,0.0,0.0,0.9916,dancer_01,base
706,1289,0.7486021,0.0,0.0,0.9919,dancer_01,base
707,1289,0.13679716,0.0,0.0,0.9918,dancer_01,base
712,1289,0.00062586635,0.0,0.0,0.5318,dancer_01,base
722,1289,0.038493652,0.0,0.0,0.988,dancer_01,base
75,1289,0.038357135,0.0,0.0,0.9866,dancer_01,base
764,1289,0.00012414993,0.0,0.0,0.5318,dancer_01,base
771,1289,0.84801126,0.0,0.0,0.9855,dancer_01,base
801,1289,0.012965199,0.0,0.0,0.9819,dancer_01,base
803,1289,0.094842404,0.0,0.0,0.5318,dancer_01,base
811,1289,0.15754353,0.0,0.0,0.9903,dancer_01,base
817,1289,0.06334089,0.0,0.0,0.5318,dancer_01,base
822,1289,0.00026141354,0.0,0.0,0.5318,dancer_01,base
842,1289,0.011984157,0.0,0.0,0.9896,dancer_01,base
869,1289,0.001869373,0.0,0.0,0.5318,dancer_01,base
881,1289,0.0019877052,0.0,0.0,0.5318,dancer_01,base
898,1289,0.006300094,0.0,0.0,0.9914,dancer_01,base
9,1289,0.063245565,0.0,0.0,0.5318,dancer_01,base
903,1289,0.0018427619,0.0,0.0,0.9597,dancer_01,base
912,1289,0.0043368996,0.0,0.0,0.9558,dancer_01,base
955,1289,0.0050495164,0.0,0.0,0.991,dancer_01,base
967,1289,0.6663952,0.0,0.0,0.5318,dancer_01,base
97,1289,0.030164579,1.0,1.0,0.9913,dancer_01,base
976,1289,7.101385e-05,0.0,0.0,0.9847,dancer_01,base
1291,1292,0.0481421,0.0,0.0,0.525,dancer_01,base
1291,1298,0.09937159,0.0,0.0,0.534,dancer_01,base
1291,1299,0.78511304,0.0,0.0,0.5343,dancer_01,base
1291,1301,0.1860309,0.0,0.0,0.376,dancer_01,base
1291,1303,0.010460672,0.0,0.0,0.5369,dancer_01,base
1291,1305,0.0128954295,0.0,0.0,0.4711,dancer_01,base
131,1291,0.46342582,0.0,0.0,0.5343,dancer_01,base
1291,1316,0.017798511,1.0,0.0,0.5308,dancer_01,base
1291,1519,0.28081843,0.0,0.0,0.5215,dancer_01,base
1291,1522,2.59632e-05,0.0,0.0,0.2828,dancer_01,base
1291,1526,0.161056,0.0,0.0,0.5349,dancer_01,base
1291,1527,0.0026954545,0.0,0.0,0.3623,dancer_01,base
1291,1530,0.001185936,0.0,0.0,0.5333,dancer_01,base
1291,1536,0.0041504772,0.0,0.0,0.196,dancer_01,base
1291,1538,0.19839703,0.0,0.0,0.5314,dancer_01,base
1291,1547,0.00015240154,0.0,0.0,0.485,dancer_01,base
1291,1548,0.024773633,0.0,0.0,0.3409,dancer_01,base
1291,1549,4.9121554e-05,0.0,0.0,0.4823,dancer_01,base
159,1291,0.5041095,0.0,0.0,0.5357,dancer_01,base
161,1291,0.009532484,0.0,0.0,0.2828,dancer_01,base
17,1291,0.707845,0.0,0.0,0.5343,dancer_01,base
180,1291,0.00015166048,0.0,0.0,0.3385,dancer_01,base
186,1291,0.0005473024,0.0,0.0,0.196,dancer_01,base
188,1291,0.08222371,0.0,0.0,0.196,dancer_01,base
19,1291,0.02343549,0.0,0.0,0.196,dancer_01,base
198,1291,0.0014272961,0.0,0.0,0.3277,dancer_01,base
211,1291,0.007960624,0.0,0.0,0.196,dancer_01,base
218,1291,0.53060657,0.0,0.0,0.5329,dancer_01,base
219,1291,0.0115872,0.0,0.0,0.196,dancer_01,base
